seq_id,sequence_length_aa,cluster_id,cluster_size,sequence_weight,framework_identity_to_nb252,framework_coverage_to_nb252,is_nb252_neighbor
2330,124,2025,1,1.0,0.79120879,1.0,False
2331,129,2026,1,1.0,0.8021978,0.98901099,True
2332,128,2027,1,1.0,0.82417582,1.0,True
2333,119,2028,1,1.0,0.87912088,1.0,True
2334,112,2029,1,1.0,0.83516484,1.0,True
2335,117,2030,1,1.0,0.75824176,0.98901099,False
2336,127,2031,1,1.0,0.81318681,0.98901099,True
2337,132,2032,1,1.0,0.76923077,1.0,False
2338,133,2033,1,1.0,0.8021978,1.0,True
2339,125,2034,1,1.0,0.79120879,1.0,False
2340,128,2035,1,1.0,0.72527473,0.98901099,False
2341,117,2036,1,1.0,0.73626374,0.98901099,False
2342,127,2037,1,1.0,0.79120879,0.98901099,False
2343,124,2038,1,1.0,0.79120879,1.0,False
2344,124,2039,1,1.0,0.82417582,0.98901099,True
2345,124,2040,1,1.0,0.78021978,0.98901099,False
2346,118,2041,1,1.0,0.71428571,1.0,False
2347,121,2042,1,1.0,0.71428571,0.98901099,False
2348,130,2043,1,1.0,0.79120879,1.0,False
2349,126,2044,1,1.0,0.75824176,1.0,False
2352,124,2045,1,1.0,0.74725275,1.0,False
2353,128,2046,1,1.0,0.8021978,0.98901099,True
2354,126,2047,1,1.0,0.82417582,1.0,True
2355,127,2048,1,1.0,0.81318681,1.0,True
2356,117,2049,1,1.0,0.76923077,1.0,False
2357,122,2050,1,1.0,0.79120879,0.98901099,False
2358,118,2051,1,1.0,0.67032967,0.87912088,False
2359,119,333,6,0.1666666667,0.71428571,1.0,False
2360,122,2052,3,0.3333333333,0.71428571,1.0,False
2361,132,2053,1,1.0,0.63736264,1.0,False
2362,120,2054,2,0.5,0.75824176,1.0,False
2363,125,2055,1,1.0,0.85714286,1.0,True
2364,117,2056,1,1.0,0.74725275,0.98901099,False
2365,126,2057,1,1.0,0.75824176,0.98901099,False
2367,125,2058,1,1.0,0.78021978,1.0,False
2368,123,2059,1,1.0,0.72527473,1.0,False
2369,126,2060,1,1.0,0.79120879,1.0,False
2370,122,2061,1,1.0,0.83516484,1.0,True
2371,116,2062,1,1.0,0.71428571,0.87912088,False
2372,119,2063,1,1.0,0.76923077,1.0,False
2374,119,1493,2,0.5,0.69230769,0.98901099,False
2376,130,2064,1,1.0,0.8021978,1.0,True
2377,125,2065,1,1.0,0.83516484,1.0,True
2378,125,2066,1,1.0,0.8021978,0.98901099,True
2379,120,2067,1,1.0,0.74725275,1.0,False
2380,125,2068,1,1.0,0.78021978,1.0,False
2381,121,2069,1,1.0,0.72527473,1.0,False
2382,126,2070,1,1.0,0.83516484,1.0,True
2384,127,2071,1,1.0,0.83516484,0.98901099,True
2385,120,2072,1,1.0,0.68131868,1.0,False
2386,121,2073,1,1.0,0.84615385,0.97802198,True
2388,132,2074,1,1.0,0.72527473,0.97802198,False
2389,124,2075,1,1.0,0.76923077,0.98901099,False
2390,123,2076,1,1.0,0.8021978,0.97802198,True
2391,121,2077,1,1.0,0.76923077,1.0,False
2392,132,209,3,0.3333333333,0.7032967,1.0,False
2393,129,2078,1,1.0,0.74725275,1.0,False
2395,123,2079,1,1.0,0.74725275,1.0,False
2396,130,2080,1,1.0,0.74725275,1.0,False
2397,128,2081,1,1.0,0.74725275,1.0,False
2398,120,2082,1,1.0,0.68131868,1.0,False
2399,129,2083,1,1.0,0.80645161,0.97802198,True
2400,127,2084,1,1.0,0.75824176,1.0,False
2401,119,2085,1,1.0,0.81318681,1.0,True
2402,121,2086,1,1.0,0.75824176,0.98901099,False
2403,124,2087,1,1.0,0.72527473,1.0,False
2404,130,2088,1,1.0,0.82417582,1.0,True
2405,124,2089,1,1.0,0.79120879,1.0,False
2406,125,2090,1,1.0,0.78021978,1.0,False
2407,129,2091,1,1.0,0.74725275,0.98901099,False
2408,125,2092,1,1.0,0.75824176,0.98901099,False
2409,125,2093,1,1.0,0.81318681,1.0,True
2410,125,2094,1,1.0,0.75824176,0.98901099,False
2411,121,2095,1,1.0,0.8021978,0.98901099,True
2412,123,2096,1,1.0,0.85714286,1.0,True
2413,126,2097,1,1.0,0.78021978,0.98901099,False
2414,120,2098,1,1.0,0.63736264,0.87912088,False
2415,126,2099,1,1.0,0.79120879,0.98901099,False
2416,132,2100,1,1.0,0.73626374,0.98901099,False
2417,125,2101,1,1.0,0.79120879,1.0,False
2418,122,2102,1,1.0,0.81318681,1.0,True
2419,128,2103,1,1.0,0.87912088,1.0,True
2420,119,2104,1,1.0,0.85714286,1.0,True
2421,122,2105,1,1.0,0.82417582,1.0,True
2422,129,2106,1,1.0,0.72527473,1.0,False
2423,121,2107,1,1.0,0.83516484,0.98901099,True
2424,124,2108,1,1.0,0.86813187,0.98901099,True
2425,127,2109,1,1.0,0.78021978,1.0,False
2426,128,2110,1,1.0,0.86813187,0.97802198,True
2427,118,2111,1,1.0,0.71428571,1.0,False
2428,129,2112,1,1.0,0.81318681,0.98901099,True
2429,127,2113,3,0.3333333333,0.72527473,1.0,False
2430,116,2114,1,1.0,0.79120879,0.98901099,False
2431,113,2115,1,1.0,0.79120879,0.98901099,False
2432,116,23,84,0.0119047619,0.71428571,0.98901099,False
2433,124,2116,3,0.3333333333,0.78021978,1.0,False
2434,114,2117,1,1.0,0.71428571,0.98901099,False
2435,116,2118,1,1.0,0.84615385,0.97802198,True
2437,121,2119,1,1.0,0.76923077,1.0,False
2438,131,2120,1,1.0,0.74725275,1.0,False
2439,124,2121,1,1.0,0.81318681,1.0,True
2440,126,2122,1,1.0,0.83516484,0.98901099,True
2441,117,2123,1,1.0,0.64835165,0.97802198,False
2442,126,2124,1,1.0,0.76923077,1.0,False
2443,122,2125,1,1.0,0.76923077,0.98901099,False
2444,129,2126,1,1.0,0.74725275,1.0,False
2445,128,2127,1,1.0,0.75824176,1.0,False
2446,120,2128,1,1.0,0.8021978,1.0,True
2447,123,2129,1,1.0,0.8021978,0.98901099,True
2449,127,2130,1,1.0,0.78021978,1.0,False
2450,122,2131,1,1.0,0.76923077,0.97802198,False
2451,130,2132,1,1.0,0.75824176,0.98901099,False
2452,123,2133,1,1.0,0.78021978,0.98901099,False
2453,128,2134,1,1.0,0.84615385,1.0,True
2454,115,2135,1,1.0,0.67032967,0.87912088,False
2455,122,2136,1,1.0,0.71428571,1.0,False
2456,127,2137,1,1.0,0.74725275,1.0,False
2457,129,2138,1,1.0,0.82417582,1.0,True
2458,124,2139,1,1.0,0.76923077,1.0,False
2459,123,2140,1,1.0,0.83516484,1.0,True
2460,118,333,6,0.1666666667,0.72527473,0.98901099,False
2461,124,2141,1,1.0,0.82417582,1.0,True
2462,128,2142,1,1.0,0.8021978,1.0,True
2463,123,2143,1,1.0,0.79120879,0.98901099,False
2464,129,2144,1,1.0,0.75824176,1.0,False
2465,118,2145,1,1.0,0.8021978,0.97802198,True
2466,122,2146,1,1.0,0.73626374,1.0,False
2468,127,2147,1,1.0,0.81318681,0.97802198,True
2470,125,2148,1,1.0,0.81318681,1.0,True
2471,131,2149,1,1.0,0.8021978,1.0,True
2472,125,2150,1,1.0,0.81318681,1.0,True
2473,122,2052,3,0.3333333333,0.68131868,1.0,False
2474,128,2151,1,1.0,0.81318681,0.98901099,True
2475,125,2152,1,1.0,0.76923077,0.98901099,False
2476,123,2153,1,1.0,0.83516484,0.98901099,True
2477,126,2154,1,1.0,0.83516484,1.0,True
2478,129,2155,1,1.0,0.78021978,0.98901099,False
2479,124,2156,1,1.0,0.89010989,1.0,True
2480,122,2157,1,1.0,0.87912088,1.0,True
2481,125,2158,1,1.0,0.8021978,1.0,True
2482,122,2159,1,1.0,0.81318681,0.98901099,True
2483,129,2160,1,1.0,0.8021978,1.0,True
2484,127,380,3,0.3333333333,0.74725275,0.98901099,False
2485,124,2161,1,1.0,0.74725275,1.0,False
2486,127,2162,1,1.0,0.82417582,1.0,True
2487,129,2163,1,1.0,0.73626374,1.0,False
2488,123,2164,1,1.0,0.87912088,1.0,True
2490,123,2165,1,1.0,0.75824176,1.0,False
2491,120,2166,1,1.0,0.76923077,0.98901099,False
2492,128,2167,1,1.0,0.77173913,1.0,False
2493,130,2168,1,1.0,0.8021978,1.0,True
2494,129,2169,1,1.0,0.79120879,1.0,False
2495,117,2170,1,1.0,0.81318681,0.98901099,True
2496,127,2171,1,1.0,0.74725275,0.98901099,False
2497,141,2172,1,1.0,0.71428571,1.0,False
2498,122,113,4,0.25,0.73626374,1.0,False
2499,117,2173,1,1.0,0.83516484,1.0,True
2500,124,2174,1,1.0,0.78021978,1.0,False
2501,123,2175,1,1.0,0.89010989,1.0,True
2502,118,23,84,0.0119047619,0.7311828,0.98901099,False
2503,125,2176,1,1.0,0.8021978,1.0,True
2504,133,2177,1,1.0,0.74725275,1.0,False
2505,115,2178,1,1.0,0.81318681,0.96703297,True
2506,130,695,3,0.3333333333,0.84615385,1.0,True
2507,117,2179,1,1.0,0.82417582,0.98901099,True
2508,126,2180,1,1.0,0.81318681,0.98901099,True
2509,128,2181,1,1.0,0.82417582,1.0,True
2511,127,2182,1,1.0,0.73626374,1.0,False
2512,122,2183,1,1.0,0.83516484,0.98901099,True
2513,127,2184,1,1.0,0.8021978,0.97802198,True
2514,124,2185,1,1.0,0.78021978,1.0,False
2515,120,2186,1,1.0,0.85714286,0.98901099,True
2516,123,2187,1,1.0,0.78021978,1.0,False
2517,125,2188,1,1.0,0.84615385,1.0,True
2518,126,2189,1,1.0,0.81318681,1.0,True
2520,130,2190,1,1.0,0.76923077,1.0,False
2521,131,2191,1,1.0,0.76530612,0.98901099,False
2522,112,2192,1,1.0,0.69230769,0.94505495,False
2523,126,2193,1,1.0,0.76923077,0.98901099,False
2524,129,2194,1,1.0,0.74193548,0.98901099,False
2526,130,2195,1,1.0,0.84615385,1.0,True
2527,125,2196,1,1.0,0.79120879,1.0,False
2528,129,2197,1,1.0,0.79120879,1.0,False
2529,121,2198,1,1.0,0.7032967,0.97802198,False
2530,124,2199,1,1.0,0.76923077,0.98901099,False
2531,116,2200,1,1.0,0.8021978,1.0,True
2533,121,2201,1,1.0,0.64835165,0.87912088,False
2534,130,2202,1,1.0,0.78021978,0.98901099,False
2535,124,2203,1,1.0,0.79569892,1.0,False
2536,120,2204,1,1.0,0.86813187,1.0,True
2537,117,23,84,0.0119047619,0.73626374,1.0,False
2538,123,2205,1,1.0,0.82417582,1.0,True
2539,124,2206,1,1.0,0.74725275,1.0,False
2540,117,2207,1,1.0,0.76923077,0.98901099,False
2541,128,2208,1,1.0,0.79120879,0.98901099,False
2542,119,2209,1,1.0,0.83516484,0.98901099,True
2543,120,2210,1,1.0,0.85714286,1.0,True
2544,120,2211,1,1.0,0.75824176,0.97802198,False
2545,124,2212,1,1.0,0.76923077,0.98901099,False
2546,126,2213,1,1.0,0.73626374,1.0,False
2547,123,2214,1,1.0,0.84615385,1.0,True
2548,126,2215,1,1.0,0.79120879,0.98901099,False
2549,123,2216,1,1.0,0.64130435,1.0,False
2550,116,23,84,0.0119047619,0.72527473,0.98901099,False
2551,126,2217,1,1.0,0.75824176,0.98901099,False
2552,116,2218,1,1.0,0.68131868,0.98901099,False
2553,123,126,10,0.1,0.81318681,1.0,True
2554,125,2219,1,1.0,0.86813187,1.0,True
2555,121,2220,1,1.0,0.75824176,1.0,False
2556,117,2221,1,1.0,0.74725275,1.0,False
2557,121,2222,1,1.0,0.79120879,0.98901099,False
2558,122,2223,1,1.0,0.81318681,1.0,True
2559,126,2224,1,1.0,0.72527473,0.97802198,False
2560,119,2225,1,1.0,0.79120879,1.0,False
2561,133,2226,1,1.0,0.8021978,1.0,True
2562,131,2227,1,1.0,0.79120879,1.0,False
2563,118,2228,1,1.0,0.68131868,1.0,False
2564,125,2229,1,1.0,0.76923077,0.98901099,False
2565,124,2230,1,1.0,0.85714286,1.0,True
2566,124,2231,1,1.0,0.76923077,1.0,False
2568,127,2232,1,1.0,0.82417582,1.0,True
2569,120,2233,1,1.0,0.73626374,0.98901099,False
2570,126,2234,1,1.0,0.76923077,1.0,False
2571,126,2235,1,1.0,0.84615385,1.0,True
2572,133,2236,1,1.0,0.69230769,1.0,False
2573,125,2237,1,1.0,0.76923077,0.97802198,False
2574,116,2238,1,1.0,0.65934066,1.0,False
2575,113,2239,1,1.0,0.71428571,0.96703297,False
2576,124,2240,1,1.0,0.81318681,0.97802198,True
2577,128,2241,1,1.0,0.8021978,1.0,True
2578,130,2242,1,1.0,0.74725275,1.0,False
2579,127,2243,1,1.0,0.64835165,1.0,False
2580,128,2244,1,1.0,0.82417582,1.0,True
2581,120,2245,1,1.0,0.89010989,1.0,True
2582,126,1474,6,0.1666666667,0.65934066,0.98901099,False
2583,127,2246,1,1.0,0.8021978,1.0,True
2585,130,2247,1,1.0,0.76923077,1.0,False
2586,132,2248,1,1.0,0.82417582,1.0,True
2587,120,2249,1,1.0,0.74725275,1.0,False
2588,125,2250,1,1.0,0.76923077,0.98901099,False
2589,125,2251,1,1.0,0.72527473,1.0,False
2590,124,2252,1,1.0,0.83516484,1.0,True
2591,125,2253,1,1.0,0.79120879,1.0,False
2592,125,2254,1,1.0,0.78021978,1.0,False
2594,124,2255,1,1.0,0.78021978,1.0,False
2595,128,2256,1,1.0,0.78021978,0.98901099,False
2596,130,2257,1,1.0,0.8021978,0.97802198,True
2597,126,2258,1,1.0,0.82417582,0.98901099,True
2598,125,2259,1,1.0,0.86813187,1.0,True
2600,127,2260,1,1.0,0.84615385,1.0,True
2601,127,2261,1,1.0,0.8021978,1.0,True
2602,125,2262,1,1.0,0.8021978,0.98901099,True
2603,114,2263,1,1.0,0.8021978,1.0,True
2604,118,2264,1,1.0,0.75824176,1.0,False
2605,125,2265,1,1.0,0.76923077,1.0,False
2606,121,2266,1,1.0,0.8021978,0.97802198,True
2607,131,2267,1,1.0,0.74725275,0.98901099,False
2608,129,2268,1,1.0,0.79120879,1.0,False
2609,125,2269,1,1.0,0.75824176,1.0,False
2610,111,2270,1,1.0,0.73626374,0.97802198,False
2611,122,2271,1,1.0,0.75824176,1.0,False
2612,125,2272,1,1.0,0.79120879,1.0,False
2613,120,2273,1,1.0,0.68131868,0.98901099,False
2614,129,2274,1,1.0,0.84615385,1.0,True
2615,113,2275,1,1.0,0.78021978,0.97802198,False
2616,134,2276,1,1.0,0.82417582,1.0,True
2617,129,2277,1,1.0,0.79120879,1.0,False
2618,119,2278,1,1.0,0.73626374,1.0,False
2619,124,2279,1,1.0,0.74725275,1.0,False
2620,127,2280,1,1.0,0.76923077,1.0,False
2621,125,2281,1,1.0,0.63736264,1.0,False
2622,126,2282,1,1.0,0.76923077,0.98901099,False
2623,120,2283,1,1.0,0.69230769,0.87912088,False
2624,130,2284,1,1.0,0.74725275,1.0,False
2625,123,271,3,0.3333333333,0.79120879,1.0,False
2626,126,2285,1,1.0,0.81318681,0.98901099,True
2627,119,2286,1,1.0,0.79120879,0.98901099,False
2628,141,2287,1,1.0,0.75824176,1.0,False
2629,123,2288,1,1.0,0.79120879,1.0,False
2630,123,2289,1,1.0,0.75824176,0.96703297,False
2631,123,2290,1,1.0,0.74725275,1.0,False
2632,128,2291,1,1.0,0.76923077,1.0,False
2633,117,112,14,0.0714285714,0.78021978,0.98901099,False
2634,124,2292,1,1.0,0.73626374,0.98901099,False
2635,126,2293,1,1.0,0.83516484,1.0,True
2636,130,2294,1,1.0,0.8021978,1.0,True
2637,125,2295,1,1.0,0.76923077,1.0,False
2638,126,2296,1,1.0,0.76923077,1.0,False
2639,129,2297,1,1.0,0.76923077,0.98901099,False
2640,128,2298,1,1.0,0.75824176,1.0,False
2641,130,2299,1,1.0,0.8021978,1.0,True
2643,128,2300,1,1.0,0.8021978,1.0,True
2644,136,2301,1,1.0,0.68041237,0.98901099,False
2645,126,2302,1,1.0,0.81318681,1.0,True
2646,129,2303,1,1.0,0.76923077,1.0,False
2647,129,2304,1,1.0,0.78021978,0.98901099,False
2648,117,2305,1,1.0,0.8021978,1.0,True
2649,126,2306,1,1.0,0.79120879,1.0,False
2650,123,2307,1,1.0,0.75824176,0.98901099,False
2651,122,2308,1,1.0,0.78021978,1.0,False
2652,124,2309,1,1.0,0.69230769,0.97802198,False
2653,125,2310,1,1.0,0.76923077,1.0,False
2654,128,601,4,0.25,0.72527473,1.0,False
2655,122,2311,1,1.0,0.69230769,1.0,False
2656,123,2312,1,1.0,0.78021978,0.98901099,False
2657,121,1303,2,0.5,0.8021978,0.97802198,True
2659,127,2313,1,1.0,0.79120879,1.0,False
2660,136,2314,1,1.0,0.74725275,1.0,False
2661,130,2315,1,1.0,0.81318681,1.0,True
2663,124,2316,1,1.0,0.74725275,1.0,False
2664,125,2317,1,1.0,0.76923077,0.98901099,False
2665,117,2318,1,1.0,0.73626374,0.94505495,False
2667,123,2319,1,1.0,0.75824176,1.0,False
2668,129,2320,1,1.0,0.83516484,1.0,True
2669,118,2321,1,1.0,0.82417582,1.0,True
2670,128,2322,1,1.0,0.83516484,1.0,True
2671,129,2323,1,1.0,0.82417582,1.0,True
2673,126,2324,1,1.0,0.76923077,1.0,False
2674,129,2325,2,0.5,0.8021978,0.98901099,True
2675,123,2326,1,1.0,0.76923077,0.98901099,False
2676,126,2327,1,1.0,0.83516484,1.0,True
2677,118,23,84,0.0119047619,0.74193548,0.98901099,False
2678,129,2328,1,1.0,0.74725275,0.98901099,False
2680,118,112,14,0.0714285714,0.78021978,1.0,False
2681,126,2329,1,1.0,0.73626374,1.0,False
2682,115,2330,1,1.0,0.73626374,1.0,False
2683,126,2331,1,1.0,0.81318681,1.0,True
2684,124,2332,1,1.0,0.76923077,1.0,False
2685,124,2333,1,1.0,0.76344086,1.0,False
2686,128,2334,1,1.0,0.8021978,1.0,True
2687,124,2335,1,1.0,0.73626374,1.0,False
2688,126,2336,1,1.0,0.70408163,0.96703297,False
2689,119,2337,1,1.0,0.62637363,0.86813187,False
2690,121,2338,1,1.0,0.8021978,1.0,True
2691,121,331,7,0.1428571429,0.78021978,0.97802198,False
2692,129,2339,1,1.0,0.83516484,0.98901099,True
2693,122,2340,1,1.0,0.78021978,1.0,False
2694,119,2341,1,1.0,0.78021978,0.98901099,False
2695,116,2342,1,1.0,0.78021978,1.0,False
2696,126,2343,1,1.0,0.81318681,0.98901099,True
2697,132,2344,1,1.0,0.81318681,1.0,True
2698,120,1051,3,0.3333333333,0.73626374,1.0,False
2699,130,2345,1,1.0,0.83516484,1.0,True
2700,129,2346,1,1.0,0.72527473,1.0,False
2702,124,2347,1,1.0,0.74725275,1.0,False
2704,114,2348,1,1.0,0.85714286,0.98901099,True
2705,116,23,84,0.0119047619,0.72527473,0.98901099,False
2706,129,2349,1,1.0,0.75824176,1.0,False
2707,125,2350,1,1.0,0.83516484,1.0,True
2709,122,2351,1,1.0,0.82417582,1.0,True
2710,119,2352,1,1.0,0.73626374,0.87912088,False
2711,117,2353,1,1.0,0.74725275,0.98901099,False
2712,124,2354,1,1.0,0.74725275,0.98901099,False
2713,131,91,6,0.1666666667,0.69230769,1.0,False
2714,128,2355,1,1.0,0.65934066,0.98901099,False
2715,117,23,84,0.0119047619,0.72527473,1.0,False
2716,125,2356,1,1.0,0.79120879,1.0,False
2717,123,2357,1,1.0,0.85714286,1.0,True
2718,126,2358,1,1.0,0.84615385,1.0,True
2719,123,2359,1,1.0,0.86813187,1.0,True
2720,132,2360,1,1.0,0.76923077,1.0,False
2721,123,2361,1,1.0,0.8021978,1.0,True
2722,120,2362,1,1.0,0.74725275,1.0,False
2723,122,2363,1,1.0,0.84615385,1.0,True
2724,127,2364,1,1.0,0.71428571,0.97802198,False
2725,124,2365,1,1.0,0.81318681,0.98901099,True
2726,122,2366,1,1.0,0.81318681,1.0,True
2728,127,2367,1,1.0,0.76923077,1.0,False
2729,124,2368,1,1.0,0.84615385,1.0,True
2730,127,2369,1,1.0,0.81318681,1.0,True
2731,129,2370,1,1.0,0.66315789,0.96703297,False
2732,123,2371,1,1.0,0.78021978,1.0,False
2733,120,2372,1,1.0,0.8021978,0.97802198,True
2734,118,23,84,0.0119047619,0.70967742,0.98901099,False
2735,123,2373,1,1.0,0.83516484,1.0,True
2737,124,2374,1,1.0,0.73626374,1.0,False
2738,118,2375,1,1.0,0.65934066,0.97802198,False
2739,116,2376,1,1.0,0.87912088,1.0,True
2740,125,2377,1,1.0,0.73626374,1.0,False
2741,126,1474,6,0.1666666667,0.68131868,1.0,False
2742,117,2378,1,1.0,0.84615385,0.98901099,True
2743,120,2379,1,1.0,0.7032967,1.0,False
2744,122,2380,1,1.0,0.85714286,1.0,True
2746,119,2381,1,1.0,0.83516484,1.0,True
2747,124,2382,1,1.0,0.75824176,0.98901099,False
2748,135,2383,1,1.0,0.81318681,0.98901099,True
2749,127,2384,1,1.0,0.8021978,0.97802198,True
2750,115,2385,1,1.0,0.8021978,0.98901099,True
2751,120,2386,1,1.0,0.76923077,0.98901099,False
2752,128,2387,1,1.0,0.8021978,0.98901099,True
2753,127,2388,1,1.0,0.74725275,1.0,False
2754,116,1524,3,0.3333333333,0.72527473,0.98901099,False
2755,121,414,2,0.5,0.8021978,0.98901099,True
2756,120,2389,1,1.0,0.76923077,0.96703297,False
2757,128,2390,2,0.5,0.8021978,0.98901099,True
2758,128,2391,1,1.0,0.78021978,1.0,False
2759,128,2392,1,1.0,0.72527473,1.0,False
2760,115,2393,1,1.0,0.78021978,0.97802198,False
2761,124,2394,1,1.0,0.79120879,1.0,False
2762,119,23,84,0.0119047619,0.7311828,1.0,False
2764,119,2395,1,1.0,0.72527473,0.86813187,False
2766,126,2396,1,1.0,0.78021978,0.98901099,False
2767,116,2397,1,1.0,0.78021978,1.0,False
2768,125,2398,1,1.0,0.85714286,1.0,True
2769,129,2399,1,1.0,0.76923077,1.0,False
2770,124,2400,1,1.0,0.78021978,0.98901099,False
2771,129,85,5,0.2,0.8021978,0.98901099,True
2773,121,2401,1,1.0,0.76923077,0.97802198,False
2774,127,1892,2,0.5,0.71428571,1.0,False
2775,117,2402,1,1.0,0.81318681,1.0,True
2776,125,2403,1,1.0,0.78021978,0.98901099,False
2777,131,2404,1,1.0,0.81318681,1.0,True
2778,124,2405,1,1.0,0.69230769,0.95604396,False
2779,120,2406,1,1.0,0.65934066,0.97802198,False
2780,125,2407,1,1.0,0.74725275,1.0,False
2781,121,2408,1,1.0,0.75824176,1.0,False
2782,119,2409,1,1.0,0.81318681,0.97802198,True
2783,130,2410,1,1.0,0.87912088,1.0,True
2784,121,2411,1,1.0,0.72527473,1.0,False
2785,130,2325,2,0.5,0.83516484,1.0,True
2786,129,2412,1,1.0,0.72527473,1.0,False
2787,123,2413,1,1.0,0.8021978,1.0,True
2788,124,2414,1,1.0,0.8021978,1.0,True
2789,134,2415,1,1.0,0.73626374,1.0,False
2790,124,2416,1,1.0,0.79120879,1.0,False
2791,124,2417,1,1.0,0.81318681,1.0,True
2792,126,2418,1,1.0,0.81318681,0.97802198,True
2793,126,2419,1,1.0,0.84615385,1.0,True
2794,126,2420,1,1.0,0.82417582,1.0,True
2795,127,2421,1,1.0,0.86813187,1.0,True
2796,131,2422,1,1.0,0.71428571,1.0,False
2797,123,2423,1,1.0,0.85714286,1.0,True
2798,122,2424,1,1.0,0.83516484,1.0,True
2799,132,2425,1,1.0,0.79120879,0.96703297,False
2800,140,2426,1,1.0,0.75824176,0.98901099,False
2801,119,2427,1,1.0,0.75824176,1.0,False
2802,124,2428,1,1.0,0.71428571,1.0,False
2803,130,85,5,0.2,0.81318681,1.0,True
2804,125,2429,1,1.0,0.75824176,0.98901099,False
2805,117,2430,1,1.0,0.73626374,1.0,False
2806,122,2431,2,0.5,0.79120879,0.98901099,False
2807,129,2432,1,1.0,0.8021978,1.0,True
2808,113,2433,1,1.0,0.75824176,1.0,False
2809,124,2434,1,1.0,0.81318681,1.0,True
2810,122,2435,1,1.0,0.73626374,0.97802198,False
2811,117,2436,1,1.0,0.76923077,0.98901099,False
2812,125,2437,1,1.0,0.71428571,0.98901099,False
2813,124,2438,1,1.0,0.62637363,0.98901099,False
2814,121,2439,1,1.0,0.71428571,0.87912088,False
2815,126,2440,1,1.0,0.85714286,1.0,True
2816,132,2441,1,1.0,0.78021978,1.0,False
2817,122,2442,1,1.0,0.74725275,1.0,False
2818,123,2443,1,1.0,0.74725275,0.97802198,False
2820,114,2444,1,1.0,0.81318681,1.0,True
2821,124,2445,1,1.0,0.8021978,1.0,True
2822,126,2446,1,1.0,0.79120879,1.0,False
2823,129,2447,1,1.0,0.76923077,0.97802198,False
2824,126,2448,1,1.0,0.79120879,1.0,False
2825,131,2449,1,1.0,0.72826087,1.0,False
2826,126,2450,1,1.0,0.85714286,1.0,True
2827,122,2451,1,1.0,0.76923077,1.0,False
2828,124,2452,1,1.0,0.78021978,0.98901099,False
2829,127,2453,1,1.0,0.61290323,1.0,False
2830,125,2454,1,1.0,0.82417582,1.0,True
2831,120,2455,1,1.0,0.76923077,0.97802198,False
2832,129,2456,1,1.0,0.81318681,0.98901099,True
2833,118,2457,1,1.0,0.79120879,1.0,False
2834,126,2458,1,1.0,0.82417582,1.0,True
2835,124,2459,1,1.0,0.69230769,1.0,False
2836,129,2460,1,1.0,0.75824176,1.0,False
2837,116,23,84,0.0119047619,0.74725275,0.98901099,False
2838,123,2461,1,1.0,0.8021978,1.0,True
2839,127,2462,1,1.0,0.73626374,1.0,False
2840,127,2463,1,1.0,0.8021978,1.0,True
2841,119,2464,1,1.0,0.71428571,0.97802198,False
2842,122,2465,1,1.0,0.84615385,0.98901099,True
2843,126,2466,1,1.0,0.81318681,1.0,True
2844,125,182,2,0.5,0.82417582,0.98901099,True
2845,120,2467,1,1.0,0.7032967,0.87912088,False
2846,124,2468,1,1.0,0.79120879,0.97802198,False
2847,124,2469,1,1.0,0.68085106,1.0,False
2848,130,2470,1,1.0,0.72527473,1.0,False
2849,125,2471,1,1.0,0.63736264,1.0,False
2850,125,2472,1,1.0,0.8021978,1.0,True
2851,125,2473,1,1.0,0.76923077,1.0,False
2852,126,2474,1,1.0,0.84615385,1.0,True
2853,125,2475,1,1.0,0.74725275,0.98901099,False
2854,125,2476,1,1.0,0.84615385,0.98901099,True
2855,136,2477,1,1.0,0.7826087,0.98901099,False
2856,125,2478,1,1.0,0.76923077,1.0,False
2857,124,2479,1,1.0,0.71428571,1.0,False
2858,129,2480,1,1.0,0.89010989,1.0,True
2859,135,2481,1,1.0,0.75824176,1.0,False
2861,129,2482,1,1.0,0.79120879,1.0,False
2862,121,723,2,0.5,0.73626374,0.98901099,False
2863,125,2483,1,1.0,0.85714286,1.0,True
2864,129,2484,1,1.0,0.68131868,0.98901099,False
2865,123,2485,1,1.0,0.85714286,1.0,True
2866,125,2486,1,1.0,0.81318681,0.98901099,True
2867,126,2487,1,1.0,0.76923077,1.0,False
2868,118,2488,1,1.0,0.72527473,0.97802198,False
2869,132,2489,1,1.0,0.8021978,1.0,True
2870,120,2490,1,1.0,0.73626374,0.98901099,False
2872,126,2491,1,1.0,0.75824176,1.0,False
2873,127,2492,1,1.0,0.84615385,1.0,True
2874,129,2493,1,1.0,0.81318681,1.0,True
2875,120,2494,1,1.0,0.81318681,0.97802198,True
2876,128,2495,1,1.0,0.83516484,0.98901099,True
2877,127,2496,1,1.0,0.73626374,0.98901099,False
2878,123,2497,1,1.0,0.84615385,1.0,True
2879,126,2498,1,1.0,0.83516484,1.0,True
2880,123,2499,1,1.0,0.82417582,0.98901099,True
2881,125,2500,1,1.0,0.7032967,1.0,False
2882,127,2501,1,1.0,0.69892473,1.0,False
2883,115,2502,1,1.0,0.81318681,0.98901099,True
2884,125,2503,1,1.0,0.78021978,1.0,False
2885,131,2504,1,1.0,0.84615385,1.0,True
2886,131,91,6,0.1666666667,0.68131868,1.0,False
